index,Consumption,Solar,Wind,hour,day,month,weekday,lag_1,lag_24,lag_48,lag_72,Predicted_Consumption,Total_Generation,Energy_Difference,Battery_Level,Grid_Usage
2020-10-21 06:00:00,28.258004444,0.0,0.0,6,21,10,2,22.823137778000003,30.278997778,26.554088889000003,23.331697778,26.545464116564844,0.0,-26.545464116564844,0.0,26.545464116564844
2020-10-21 07:00:00,26.318024444,0.1986667,0.0,7,21,10,2,28.258004444,27.420991111,28.319806667,23.376735556,27.473386684893242,0.1986667,-27.274719984893242,0.0,27.274719984893242
2020-10-21 08:00:00,26.674324444,1.1653333,0.0,8,21,10,2,26.318024444,26.50856,29.094146667,20.409855556,24.900591821626744,1.1653333,-23.735258521626744,0.0,23.735258521626744
2020-10-21 09:00:00,23.064688889,2.1283334,0.0,9,21,10,2,26.674324444,21.639448889,24.134084444000003,17.361248889000002,23.934510465888383,2.1283334,-21.806177065888384,0.0,21.806177065888384
2020-10-21 10:00:00,18.371882222,1.60375,0.0,10,21,10,2,23.064688889,18.089721111,22.120813333,15.467997778,21.5006701905888,1.60375,-19.896920190588798,0.0,19.896920190588798
2020-10-21 11:00:00,19.555477778,2.6165833,0.0,11,21,10,2,18.371882222,18.444566667,23.348253333,16.412095556,18.557610914255342,2.6165833,-15.941027614255342,0.0,15.941027614255342
2020-10-21 12:00:00,24.016037778,3.9895,0.0,12,21,10,2,19.555477778,23.639731111,28.58784,20.259013333,20.012636106674265,3.9895,-16.023136106674265,0.0,16.023136106674265
2020-10-21 13:00:00,26.854337778,2.9669167,0.0,13,21,10,2,24.016037778,27.573506667,24.528266667,18.975768889,22.504978098606507,2.9669167,-19.53806139860651,0.0,19.53806139860651
2020-10-21 14:00:00,27.259368889,0.8835833,0.0,14,21,10,2,26.854337778,38.329591111,20.078984444,17.345762222,28.992996094105735,0.8835833,-28.109412794105733,0.0,28.109412794105733
2020-10-21 15:00:00,18.696226667,0.0309167,0.84,15,21,10,2,27.259368889,32.052544444,19.168444444,16.968538889,27.616357586357633,0.8709167,-26.745440886357635,0.0,26.745440886357635
2020-10-21 16:00:00,21.939975556,0.0,0.0,16,21,10,2,18.696226667,35.534804444,19.586897778,20.974351111,21.99061934846998,0.0,-21.99061934846998,0.0,21.99061934846998
2020-10-21 17:00:00,25.647164444,0.0,0.0,17,21,10,2,21.939975556,38.520471111,23.480008889,21.16794,27.396188353538054,0.0,-27.396188353538054,0.0,27.396188353538054
2020-10-21 18:00:00,23.893337778000003,0.0,0.0,18,21,10,2,25.647164444,36.207926667,27.126368889,23.68086,33.455734003136186,0.0,-33.455734003136186,0.0,33.455734003136186
2020-10-21 19:00:00,30.555384444,0.0,0.0,19,21,10,2,23.893337778000003,32.927488889,29.940451111,19.876842222,30.39009074999836,0.0,-30.39009074999836,0.0,30.39009074999836
2020-10-21 20:00:00,29.430193333,0.0,0.0,20,21,10,2,30.555384444,29.99146,26.54328,21.965382222,26.53747838582611,0.0,-26.53747838582611,0.0,26.53747838582611
2020-10-21 21:00:00,25.511062222,0.0,0.0,21,21,10,2,29.430193333,31.66396,27.835066667,17.315205556,26.4920729869965,0.0,-26.4920729869965,0.0,26.4920729869965
2020-10-21 22:00:00,15.957773333,0.0,0.0,22,21,10,2,25.511062222,25.213831111,19.498231111,12.275244444,21.703374872526773,0.0,-21.703374872526773,0.0,21.703374872526773
2020-10-21 23:00:00,15.385711111,0.0,0.0,23,21,10,2,15.957773333,14.746491111,16.549778889000002,16.487997778,14.340816733565294,0.0,-14.340816733565294,0.0,14.340816733565294
2020-10-22 00:00:00,19.382195556,0.0,0.0,0,22,10,3,15.385711111,21.961631111,20.053793333,20.771188889,18.021692198273236,0.0,-18.021692198273236,0.0,18.021692198273236
2020-10-22 01:00:00,20.039702222,0.0,0.0,1,22,10,3,19.382195556,20.822411111,20.168304444,20.162946667,18.71259246819357,0.0,-18.71259246819357,0.0,18.71259246819357
2020-10-22 02:00:00,20.990922222,0.0,0.0,2,22,10,3,20.039702222,20.132668889,21.101388889000003,20.585297778,19.2171539380472,0.0,-19.2171539380472,0.0,19.2171539380472
2020-10-22 03:00:00,15.691683333,0.0,0.0,3,22,10,3,20.990922222,17.250142222,18.963913333,16.276014444,18.18355052056756,0.0,-18.18355052056756,0.0,18.18355052056756
2020-10-22 04:00:00,18.213892222,0.0,0.0,4,22,10,3,15.691683333,18.935377778,18.554668889,18.637886667,15.832451688950867,0.0,-15.832451688950867,0.0,15.832451688950867
2020-10-22 05:00:00,22.70284,0.0,0.0,5,22,10,3,18.213892222,22.823137778000003,23.065971111,18.815335556,18.73732873165591,0.0,-18.73732873165591,0.0,18.73732873165591
2020-10-22 06:00:00,25.588833333,0.0,0.0,6,22,10,3,22.70284,28.258004444,30.278997778,26.554088889000003,25.199082617161093,0.0,-25.199082617161093,0.0,25.199082617161093
2020-10-22 07:00:00,25.899882222,1.7395,0.0,7,22,10,3,25.588833333,26.318024444,27.420991111,28.319806667,26.0363694006914,1.7395,-24.2968694006914,0.0,24.2968694006914
2020-10-22 08:00:00,25.366675556,4.0653332,0.0,8,22,10,3,25.899882222,26.674324444,26.50856,29.094146667,25.05473517500942,4.0653332,-20.989401975009418,0.0,20.989401975009418
2020-10-22 09:00:00,24.146364444,7.8003334,0.0,9,22,10,3,25.366675556,23.064688889,21.639448889,24.134084444000003,23.61466722961684,7.8003334,-15.814333829616839,0.0,15.814333829616839
2020-10-22 10:00:00,19.57116,5.2159166,0.0,10,22,10,3,24.146364444,18.371882222,18.089721111,22.120813333,21.1796954197233,5.2159166,-15.963778819723299,0.0,15.963778819723299
2020-10-22 11:00:00,23.71142,2.4030833,0.0,11,22,10,3,19.57116,19.555477778,18.444566667,23.348253333,18.905934974331096,2.4030833,-16.502851674331097,0.0,16.502851674331097
2020-10-22 12:00:00,28.298362222,10.7343333,0.0,12,22,10,3,23.71142,24.016037778,23.639731111,28.58784,22.68406388960522,10.7343333,-11.94973058960522,0.0,11.94973058960522
2020-10-22 13:00:00,23.570984444,14.1968335,0.0,13,22,10,3,28.298362222,26.854337778,27.573506667,24.528266667,28.201786769908377,14.1968335,-14.004953269908377,0.0,14.004953269908377
2020-10-22 14:00:00,27.47886,4.8579166,0.0,14,22,10,3,23.570984444,27.259368889,38.329591111,20.078984444,27.76833014293968,4.8579166,-22.91041354293968,0.0,22.91041354293968
2020-10-22 15:00:00,25.575557778,2.462,0.0,15,22,10,3,27.47886,18.696226667,32.052544444,19.168444444,26.771293376552354,2.462,-24.309293376552354,0.0,24.309293376552354
2020-10-22 16:00:00,22.635013333000003,0.0,0.0,16,22,10,3,25.575557778,21.939975556,35.534804444,19.586897778,27.322370039731563,0.0,-27.322370039731563,0.0,27.322370039731563
2020-10-22 17:00:00,24.049737778,0.0,0.0,17,22,10,3,22.635013333000003,25.647164444,38.520471111,23.480008889,32.280988220950675,0.0,-32.280988220950675,0.0,32.280988220950675
2020-10-22 18:00:00,27.007888889,0.0,0.0,18,22,10,3,24.049737778,23.893337778000003,36.207926667,27.126368889,29.42069459033448,0.0,-29.42069459033448,0.0,29.42069459033448
2020-10-22 19:00:00,25.854195556,0.0,0.6,19,22,10,3,27.007888889,30.555384444,32.927488889,29.940451111,32.308554883738495,0.6,-31.708554883738493,0.0,31.708554883738493
2020-10-22 20:00:00,26.933817778,0.0,8.79,20,22,10,3,25.854195556,29.430193333,29.99146,26.54328,23.827783427225874,8.79,-15.037783427225875,0.0,15.037783427225875
2020-10-22 21:00:00,22.583137778,0.0,12.38,21,22,10,3,26.933817778,25.511062222,31.66396,27.835066667,25.27764930852475,12.38,-12.89764930852475,0.0,12.89764930852475
2020-10-22 22:00:00,19.275417778,0.0,18.99,22,22,10,3,22.583137778,15.957773333,25.213831111,19.498231111,20.641792777006717,18.99,-1.651792777006719,0.0,1.651792777006719
2020-10-22 23:00:00,18.773273333,0.0,16.17,23,22,10,3,19.275417778,15.385711111,14.746491111,16.549778889000002,16.47284932623113,16.17,-0.30284932623112937,0.0,0.30284932623112937
2020-10-23 00:00:00,19.993902222,0.0,25.06,0,23,10,4,18.773273333,19.382195556,21.961631111,20.053793333,18.751340732381255,25.06,6.308659267618744,6.308659267618744,0.0
2020-10-23 01:00:00,19.950575556,0.0,35.96,1,23,10,4,19.993902222,20.039702222,20.822411111,20.168304444,19.048893150959795,35.96,16.911106849040205,23.21976611665895,0.0
2020-10-23 02:00:00,25.149137778000004,0.0,27.86,2,23,10,4,19.950575556,20.990922222,20.132668889,21.101388889000003,19.352008665438472,27.86,8.507991334561527,31.727757451220477,0.0
2020-10-23 03:00:00,18.474293333,0.0,29.9,3,23,10,4,25.149137778000004,15.691683333,17.250142222,18.963913333,21.775910504886454,29.9,8.124089495113545,39.85184694633402,0.0
2020-10-23 04:00:00,18.044722222,0.0,30.01,4,23,10,4,18.474293333,18.213892222,18.935377778,18.554668889,17.452148323087684,30.01,12.557851676912318,52.40969862324634,0.0
2020-10-23 05:00:00,20.63142,0.0,29.93,5,23,10,4,18.044722222,22.70284,22.823137778000003,23.065971111,19.49583393241547,29.93,10.434166067584531,62.84386469083087,0.0
2020-10-23 06:00:00,26.005255556,0.0,14.93,6,23,10,4,20.63142,25.588833333,28.258004444,30.278997778,22.494694693105803,14.93,-7.564694693105803,55.27916999772506,0.0
2020-10-23 07:00:00,30.213026667,0.7583332999999999,31.04,7,23,10,4,26.005255556,25.899882222,26.318024444,27.420991111,26.21022918718502,31.7983333,5.588104112814978,60.86727411054004,0.0
2020-10-23 08:00:00,28.399253333,27.5943608,36.46,8,23,10,4,30.213026667,25.366675556,26.674324444,26.50856,27.747033150358053,64.0543608,36.30732764964195,97.17460176018199,0.0
2020-10-23 09:00:00,21.965744444,46.722584,23.07,9,23,10,4,28.399253333,24.146364444,23.064688889,21.639448889,26.1266941227897,69.792584,43.665889877210304,100.0,0.0
2020-10-23 10:00:00,19.032417778,52.485,12.04,10,23,10,4,21.965744444,19.57116,18.371882222,18.089721111,19.407095106812246,64.525,45.117904893187756,100.0,0.0
2020-10-23 11:00:00,18.627035556,55.119,10.97,11,23,10,4,19.032417778,23.71142,19.555477778,18.444566667,18.339827611735817,66.089,47.749172388264185,100.0,0.0
2020-10-23 12:00:00,22.612848889,34.6575,9.85,12,23,10,4,18.627035556,28.298362222,24.016037778,23.639731111,22.253741254914534,44.5075,22.253758745085467,100.0,0.0
2020-10-23 13:00:00,21.47468,34.189,12.49,13,23,10,4,22.612848889,23.570984444,26.854337778,27.573506667,22.65799505678784,46.679,24.021004943212162,100.0,0.0
2020-10-23 14:00:00,24.498708889,5.2624998000000005,11.73,14,23,10,4,21.47468,27.47886,27.259368889,38.329591111,23.496670363221998,16.9924998,-6.504170563221997,93.495829436778,0.0
2020-10-23 15:00:00,21.232455556,0.4842500999999999,13.41,15,23,10,4,24.498708889,25.575557778,18.696226667,32.052544444,22.717269956309686,13.8942501,-8.823019856309685,84.67280958046831,0.0
